Time,Ticker,Order,T,Shares,Price,MPID,X
34652152,IBM,12725914,D,0,0,TMBR,Q
34652152,IBM,12739628,B,100,1806900,TMBR,Q
34652260,IBM,12741161,B,100,1808500,,Q
34652260,IBM,12737328,D,0,0,,Q
34652261,IBM,12741164,S,135,1810100,,Q
34652580,IBM,12658007,D,0,0,,Q
34653829,IBM,12451083,D,0,0,,Q
34653829,IBM,12451084,D,0,0,,Q
34653830,IBM,12757022,B,100,1808200,,Q
34653830,IBM,12757026,B,100,1808200,,Q
34654343,IBM,12762225,S,100,1813400,,Q
34654717,IBM,12741161,D,0,0,,Q
34654717,IBM,12741164,D,0,0,,Q
34654717,IBM,12765125,S,27,1810000,,Q
34655184,IBM,12770090,S,100,1812300,,Q
34655272,IBM,12771413,B,100,1808300,,Q
34655272,IBM,12765125,D,0,0,,Q
34655272,IBM,12771416,S,135,1810100,,Q
34656102,IBM,12770090,D,0,0,,Q
34658152,IBM,12771413,D,0,0,,Q
34658183,IBM,12797477,S,100,1812500,,Q
34658683,IBM,12739596,D,0,0,,Q
34658868,IBM,12757026,D,0,0,,Q
34658868,IBM,12771416,D,0,0,,Q
34658868,IBM,12803224,S,27,1810000,,Q
34658868,IBM,12803225,B,100,1808300,,Q
34658868,IBM,12803224,D,0,0,,Q
34658868,IBM,12803226,S,135,1810100,,Q
34658870,IBM,12803232,B,100,1808300,,Q
34659084,IBM,12805192,B,100,1808500,,Q
34659087,IBM,12805207,B,100,1808400,,Q
34659087,IBM,12803226,D,0,0,,Q
34659087,IBM,12805210,S,135,1810200,,Q
34659090,IBM,12805274,B,200,1808600,,Q
34659191,IBM,12805207,D,0,0,,Q
34659192,IBM,12805274,D,0,0,,Q
34659193,IBM,12806575,B,100,1804600,,Q
34659193,IBM,12805192,D,0,0,,Q
34659193,IBM,12805210,D,0,0,,Q
34659193,IBM,12806581,S,27,1810100,,Q
34659645,IBM,12797477,D,0,0,,Q
34660815,IBM,12820833,S,100,1812200,,Q
34660882,IBM,12821400,B,100,1808600,,Q
34660882,IBM,12806581,D,0,0,,Q
34660882,IBM,12821405,S,135,1810200,,Q
34661002,IBM,12821400,D,0,0,,Q
34661002,IBM,12821405,D,0,0,,Q
34661002,IBM,12822372,S,27,1810100,,Q
34661221,IBM,12822372,D,0,0,,Q
34661221,IBM,12826950,S,135,1810200,,Q
34661315,IBM,12806575,D,0,0,,Q
34661342,IBM,10891873,D,0,0,,Q
34661342,IBM,12826950,D,0,0,,Q
34661342,IBM,12832842,S,135,1810300,,Q
34661435,IBM,12820833,D,0,0,,Q
34661679,IBM,12837331,B,100,1804900,,Q
34662180,IBM,12762225,D,0,0,,Q
34662732,IBM,12849294,S,100,1815000,,Q
34662733,IBM,12121240,D,0,0,,Q
34662897,IBM,12757022,D,0,0,,Q
34662897,IBM,12803225,D,0,0,,Q
34662897,IBM,12832842,D,0,0,,Q
34662897,IBM,12851211,S,27,1810200,,Q
34662899,IBM,12803232,D,0,0,,Q
34662899,IBM,12851211,D,0,0,,Q
34662899,IBM,12851220,S,135,1809900,,Q
34662914,IBM,12851334,B,300,1809400,,Q
34662914,IBM,12851220,D,0,0,,Q
34662914,IBM,12851337,S,135,1810600,,Q
34663259,IBM,12837331,D,0,0,,Q
34663259,IBM,12855185,S,100,1814100,,Q
34663288,IBM,12855511,B,100,1809500,,Q
34663288,IBM,12851337,D,0,0,,Q
34663288,IBM,12855513,S,135,1810700,,Q
34663399,IBM,12855511,F,0,0,,Q
34663399,IBM,12856586,S,100,1809600,,Q
34663399,IBM,12856587,S,100,1809700,,Q
34663399,IBM,12855513,D,0,0,,Q
34663399,IBM,12856589,S,27,1810600,,Q
34663399,IBM,12856592,B,69,1809500,,Q
34663400,IBM,12856592,F,0,0,,Q
34663400,IBM,12856589,D,0,0,,Q
34663400,IBM,12856612,S,135,1810500,,Q
34663402,IBM,12851334,E,100,0,,Q
34663402,IBM,12851334,E,51,0,,Q
34663402,IBM,12851334,E,100,0,,Q
34663403,IBM,12856612,D,0,0,,Q
34663403,IBM,12856652,S,27,1810300,,Q
34663403,IBM,12851334,F,0,0,,Q
34663403,IBM,12856652,D,0,0,,Q
34663403,IBM,12856658,S,135,1809800,,Q
34663539,IBM,12858033,B,100,1804700,,Q
34663554,IBM,12856586,D,0,0,,Q
34663554,IBM,12856587,D,0,0,,Q
34663673,IBM,12856658,D,0,0,,Q
34663673,IBM,12860006,S,135,1809900,,Q
34663732,IBM,12860006,D,0,0,,Q
34663732,IBM,12862095,S,27,1809800,,Q
34663739,IBM,6039217,D,0,0,,Q
34663739,IBM,12862095,D,0,0,,Q
34663739,IBM,12862275,S,135,1809900,,Q
34663818,IBM,12863149,S,100,1812000,,Q
34664468,IBM,12873308,S,100,1812000,,Q
34664613,IBM,12875057,B,100,1808400,,Q
34664613,IBM,12862275,D,0,0,,Q
34664613,IBM,12875062,S,135,1810200,,Q
34664742,IBM,12863149,D,0,0,,Q
34665523,IBM,12884865,S,100,1812800,,Q
34666238,IBM,12892579,B,100,1806100,,Q
34666415,IBM,12895197,S,100,1809500,,Q
34666415,IBM,12875062,D,0,0,,Q
34666415,IBM,12895199,S,27,1810100,,Q
34666482,IBM,12895199,D,0,0,,Q
34666483,IBM,12896195,S,135,1810000,,Q
34666570,IBM,12896195,D,0,0,,Q
34666570,IBM,12900778,S,27,1809900,,Q
34666664,IBM,12902498,B,100,1809200,,Q
34666664,IBM,12900778,D,0,0,,Q
34666664,IBM,12902503,S,135,1810200,,Q
34666678,IBM,12875057,D,0,0,,Q
34666678,IBM,12902503,D,0,0,,Q
34666678,IBM,12902926,S,27,1810100,,Q
34666688,IBM,0,T,100,1809300,,Q
34666688,IBM,0,T,100,1809300,,Q
34666688,IBM,12902498,F,0,0,,Q
34666688,IBM,0,T,100,1809200,,Q
34666688,IBM,12903121,S,200,1809300,,Q
34666688,IBM,12903122,S,200,1809400,,Q
34666688,IBM,0,T,100,1809200,,Q
34666688,IBM,12902926,D,0,0,,Q
34666688,IBM,12903126,S,135,1809700,,Q
34666697,IBM,12895197,D,0,0,,Q
34666697,IBM,12903126,D,0,0,,Q
34666697,IBM,12903257,S,100,1809300,,Q
34666697,IBM,12903258,S,27,1809500,,Q
34666837,IBM,12903122,D,0,0,,Q
34666837,IBM,12903121,D,0,0,,Q
34666837,IBM,12903258,D,0,0,,Q
34666837,IBM,12904913,S,135,1809600,,Q
34666837,IBM,12904916,B,100,1808600,,Q
34666837,IBM,12904913,D,0,0,,Q
34666837,IBM,12904920,S,135,1810000,,Q
34666837,IBM,12904920,D,0,0,,Q
34666837,IBM,12904925,S,27,1809900,,Q
34667197,IBM,12892579,D,0,0,,Q
34667540,IBM,12717030,D,0,0,,Q
34667540,IBM,12904925,D,0,0,,Q
34667540,IBM,12911869,S,135,1809700,,Q
34667540,IBM,12911870,B,100,1808500,,Q
34667540,IBM,12911869,D,0,0,,Q
34667540,IBM,12911871,S,135,1810100,,Q
34668275,IBM,12903257,F,0,0,,Q
34668276,IBM,12920180,B,200,1809100,,Q
34668276,IBM,12911871,D,0,0,,Q
34668276,IBM,12904916,D,0,0,,Q
34668276,IBM,12920181,S,135,1810500,,Q
34668276,IBM,12920181,D,0,0,,Q
34668276,IBM,12920184,S,27,1810400,,Q
34668276,IBM,12873308,D,0,0,,Q
34668308,IBM,12920509,S,100,1809800,,Q
34668318,IBM,12920622,B,100,1805400,,Q
34668363,IBM,12920180,D,0,0,,Q
34668363,IBM,12920184,D,0,0,,Q
34668363,IBM,12921360,S,135,1809900,,Q
34668496,IBM,12922789,B,100,1808800,,Q
34668497,IBM,12921360,D,0,0,,Q
34668497,IBM,12922790,S,135,1810300,,Q
34670695,IBM,12922790,D,0,0,,Q
34670695,IBM,12946331,S,135,1810400,,Q
34671311,IBM,12955912,B,100,1806300,,Q
34671433,IBM,12920509,D,0,0,,Q
34671581,IBM,12959669,B,100,1809400,,Q
34671581,IBM,12946331,D,0,0,,Q
34671581,IBM,12959671,S,135,1810600,,Q
34671611,IBM,12922789,D,0,0,,Q
34671611,IBM,12959671,D,0,0,,Q
34671611,IBM,12960027,S,27,1810500,,Q
34671844,IBM,12955912,D,0,0,,Q
34671963,IBM,12884865,D,0,0,,Q
34672021,IBM,8748649,F,0,0,,Q
34672021,IBM,12965533,B,200,1809500,,Q
34672021,IBM,12960027,D,0,0,,Q
34672021,IBM,0,T,100,1809900,,Q
34672021,IBM,8749227,F,0,0,,Q
34672021,IBM,12965537,S,135,1811200,,Q
34672021,IBM,12965537,D,0,0,,Q
34672021,IBM,12965543,S,135,1811900,,Q
34672044,IBM,12959669,D,0,0,,Q
34672045,IBM,0,T,100,1810400,,Q
34672063,IBM,12965985,B,100,1808200,,Q
34672108,IBM,12965533,D,0,0,,Q
34672150,IBM,10959856,D,0,0,TMBR,Q
34672150,IBM,12966717,S,100,1815900,TMBR,Q
34672214,IBM,12967209,B,100,1807200,,Q
34672214,IBM,8871465,D,0,0,,Q
34672329,IBM,12969219,S,100,1810700,,Q
34672329,IBM,12965543,D,0,0,,Q
34672329,IBM,12969224,S,27,1810900,,Q
34672329,IBM,12969224,D,0,0,,Q
34672329,IBM,12969228,S,135,1810800,,Q
34672329,IBM,12969228,D,0,0,,Q
34672330,IBM,12969229,S,27,1811000,,Q
34672330,IBM,12969229,D,0,0,,Q
34672330,IBM,12969231,S,135,1810800,,Q
34672330,IBM,12969231,D,0,0,,Q
34672330,IBM,12969233,S,27,1811000,,Q
34672330,IBM,12969233,D,0,0,,Q
34672330,IBM,12969245,S,135,1810800,,Q
34672330,IBM,12969245,D,0,0,,Q
34672330,IBM,12969247,S,27,1811000,,Q
34672330,IBM,12969247,D,0,0,,Q
34672330,IBM,12969250,S,135,1810800,,Q
34672330,IBM,12969250,D,0,0,,Q
34672330,IBM,12969251,S,27,1811000,,Q
34672330,IBM,12969251,D,0,0,,Q
34672330,IBM,12969252,S,135,1810800,,Q
34672330,IBM,12969252,D,0,0,,Q
34672330,IBM,12969253,S,27,1811000,,Q
34672330,IBM,12969253,D,0,0,,Q
34672330,IBM,12969255,S,135,1810800,,Q
34672330,IBM,12969255,D,0,0,,Q
34672330,IBM,12969257,S,27,1811000,,Q
34672330,IBM,12969257,D,0,0,,Q
34672330,IBM,12969265,S,135,1810800,,Q
34672331,IBM,12969265,D,0,0,,Q
34672331,IBM,12969267,S,27,1811000,,Q
34672331,IBM,12969267,D,0,0,,Q
34672331,IBM,12969268,S,135,1810800,,Q
34672331,IBM,12969268,D,0,0,,Q
34672331,IBM,12969269,S,27,1811000,,Q
34672331,IBM,12969269,D,0,0,,Q
34672331,IBM,12969271,S,135,1810800,,Q
34672331,IBM,12969271,D,0,0,,Q
34672331,IBM,12969272,S,27,1811000,,Q
34672331,IBM,12969272,D,0,0,,Q
34672331,IBM,12969273,S,135,1810800,,Q
34672331,IBM,12969273,D,0,0,,Q
34672331,IBM,12969279,S,27,1811000,,Q
34672331,IBM,12969279,D,0,0,,Q
34672331,IBM,12969284,S,135,1810800,,Q
34672331,IBM,12969284,D,0,0,,Q
34672331,IBM,12969285,S,27,1810700,,Q
34672331,IBM,12969285,D,0,0,,Q
34672331,IBM,12969287,S,135,1811000,,Q
34672331,IBM,12969287,D,0,0,,Q
34672331,IBM,12969289,S,27,1810800,,Q
34672331,IBM,12969289,D,0,0,,Q
34672332,IBM,12969290,S,135,1811000,,Q
34672332,IBM,12969290,D,0,0,,Q
34672332,IBM,12969294,S,27,1810800,,Q
34672332,IBM,12969294,D,0,0,,Q
34672332,IBM,12969296,S,135,1811000,,Q
34672332,IBM,12969296,D,0,0,,Q
34672332,IBM,12969297,S,27,1810800,,Q
34672332,IBM,12969297,D,0,0,,Q
34672332,IBM,12969300,S,135,1811000,,Q
34672332,IBM,12969300,D,0,0,,Q
34672332,IBM,12969302,S,27,1810800,,Q
34672332,IBM,12969302,D,0,0,,Q
34672332,IBM,12969309,S,135,1811000,,Q
34672332,IBM,12969309,D,0,0,,Q
34672332,IBM,12969310,S,27,1810800,,Q
34672332,IBM,12969310,D,0,0,,Q
34672332,IBM,12969311,S,135,1811000,,Q
34672332,IBM,12969311,D,0,0,,Q
34672332,IBM,12969315,S,27,1810800,,Q
34672332,IBM,12969315,D,0,0,,Q
34672332,IBM,12969317,S,135,1811000,,Q
34672333,IBM,12969317,D,0,0,,Q
34672333,IBM,12969321,S,27,1810800,,Q
34672333,IBM,12969321,D,0,0,,Q
34672333,IBM,12969323,S,135,1811000,,Q
34672333,IBM,12969323,D,0,0,,Q
34672333,IBM,12969324,S,27,1810800,,Q
34672333,IBM,12969324,D,0,0,,Q
34672333,IBM,12969325,S,135,1811000,,Q
34672333,IBM,12969325,D,0,0,,Q
34672333,IBM,12969326,S,27,1810800,,Q
34672333,IBM,12969326,D,0,0,,Q
34672333,IBM,12969329,S,135,1811000,,Q
34672333,IBM,12969329,D,0,0,,Q
34672333,IBM,12969331,S,27,1810800,,Q
34672333,IBM,12969331,D,0,0,,Q
34672333,IBM,12969332,S,135,1811000,,Q
34672333,IBM,12969332,D,0,0,,Q
34672333,IBM,12969333,S,27,1810800,,Q
34672333,IBM,12969333,D,0,0,,Q
34672333,IBM,12969335,S,135,1810900,,Q
34672334,IBM,12969335,D,0,0,,Q
34672334,IBM,12969344,S,27,1810800,,Q
34672334,IBM,12969344,D,0,0,,Q
34672334,IBM,12969347,S,135,1811000,,Q
34672334,IBM,12969347,D,0,0,,Q
34672593,IBM,12739628,D,0,0,TMBR,Q
34672593,IBM,12972152,B,100,1806800,TMBR,Q
34673105,IBM,12855185,D,0,0,,Q
34673269,IBM,12967209,D,0,0,,Q
34673384,IBM,12980096,S,100,1813100,,Q
34673562,IBM,12911870,D,0,0,,Q
34673562,IBM,12982429,B,100,1809500,,Q
34673857,IBM,12965985,D,0,0,,Q
34673940,IBM,12987418,B,100,1809500,,Q
34674224,IBM,12990453,B,100,1807000,,Q
34674250,IBM,12990721,B,100,1809800,,Q
34674254,IBM,12990814,B,100,1810000,,Q
34674257,IBM,0,T,31,1810100,,Q
34674399,IBM,12993123,B,100,1807200,,Q
34674447,IBM,12990721,D,0,0,,Q
34674448,IBM,12990814,D,0,0,,Q
34674452,IBM,12993123,D,0,0,,Q
34674964,IBM,12990453,D,0,0,,Q
34675028,IBM,13000406,B,100,1806300,,Q
34675319,IBM,0,T,100,1810600,,Q
34675319,IBM,0,T,100,1810600,,Q
34675319,IBM,0,T,15,1810600,,Q
34675319,IBM,12969219,F,0,0,,Q
34675319,IBM,13003292,B,100,1809700,,Q
34675400,IBM,13003292,D,0,0,,Q
34675868,IBM,13010311,B,100,1807300,,Q
34675868,IBM,12980096,D,0,0,,Q
34676642,IBM,13019285,S,100,1814000,,Q
34678300,IBM,11911868,D,0,0,,Q
34678307,IBM,12658001,D,0,0,,Q
34678307,IBM,13035958,B,100,1809000,,Q
34678459,IBM,13037271,S,100,1814400,,Q
34679461,IBM,13048764,B,100,1810100,,Q
34679462,IBM,12966717,D,0,0,TMBR,Q
34679462,IBM,13048767,S,100,1811900,TMBR,Q
34680007,IBM,13035958,D,0,0,,Q
34681081,IBM,13066930,S,100,1811500,,Q
34681428,IBM,13048767,D,0,0,TMBR,Q
34681428,IBM,13073170,S,100,1812100,TMBR,Q
34681519,IBM,13074172,B,100,1808000,,Q
34681561,IBM,13037271,D,0,0,,Q
34681561,IBM,13066930,F,0,0,,Q
34681561,IBM,13073170,D,0,0,TMBR,Q
34681561,IBM,13074624,S,100,1812500,TMBR,Q
34681561,IBM,13074626,B,100,1810200,,Q
34681561,IBM,13048764,D,0,0,,Q
34681563,IBM,13074624,D,0,0,TMBR,Q
34681563,IBM,13074686,S,100,1812700,TMBR,Q
34681615,IBM,11366763,E,100,0,,Q
34681617,IBM,13074686,D,0,0,TMBR,Q
34681617,IBM,13075164,S,100,1813000,TMBR,Q
34681645,IBM,13074626,D,0,0,,Q
34681652,IBM,13075164,D,0,0,TMBR,Q
34681652,IBM,13075514,S,100,1813700,TMBR,Q
34681676,IBM,13075768,B,100,1807200,,Q
34681712,IBM,13076395,S,100,1816800,,Q
34681718,IBM,13075514,D,0,0,TMBR,Q
34681718,IBM,13076595,S,100,1813800,TMBR,Q
34682063,IBM,12858033,D,0,0,,Q
34682063,IBM,13081050,B,100,1808900,,Q
34682375,IBM,13084557,S,135,1811900,,Q
34683229,IBM,0,T,100,1811800,,Q
34683229,IBM,11366763,E,200,0,,Q
34683230,IBM,11366763,E,150,0,,Q
34683230,IBM,11366763,E,144,0,,Q
34683230,IBM,11366763,E,100,0,,Q
34683230,IBM,12920622,D,0,0,,Q
34683230,IBM,13094530,B,100,1810000,,Q
34683230,IBM,13084557,D,0,0,,Q
34683230,IBM,11366763,E,500,0,,Q
34683231,IBM,11366763,F,0,0,,Q
34683231,IBM,13094539,S,135,1812400,,Q
34683231,IBM,13076595,D,0,0,TMBR,Q
34683231,IBM,13094541,S,100,1815300,TMBR,Q
34683231,IBM,13094543,B,100,1811600,,Q
34683231,IBM,13094544,B,100,1811900,,Q
34683231,IBM,13094539,D,0,0,,Q
34683231,IBM,13094548,S,135,1813500,,Q
34683231,IBM,13094544,F,0,0,,Q
34683232,IBM,13094541,D,0,0,TMBR,Q
34683232,IBM,13094572,S,100,1815700,TMBR,Q
34683238,IBM,10275906,D,0,0,,Q
34683238,IBM,13094626,B,100,1791200,,Q
34683246,IBM,13094734,S,400,1813100,,Q
34683246,IBM,13094548,D,0,0,,Q
34683246,IBM,13094735,S,27,1813100,,Q
34683261,IBM,13094734,D,0,0,,Q
34683261,IBM,13094735,D,0,0,,Q
34683261,IBM,13094885,S,135,1813500,,Q
34683312,IBM,13094543,D,0,0,,Q
34683312,IBM,12972152,D,0,0,TMBR,Q
34683312,IBM,13095305,B,100,1806400,TMBR,Q
34683468,IBM,13094572,D,0,0,TMBR,Q
34683468,IBM,13097417,S,100,1816800,TMBR,Q
34683735,IBM,13094530,D,0,0,,Q
34683735,IBM,13095305,D,0,0,TMBR,Q
34683735,IBM,13099906,B,100,1806000,TMBR,Q
34684492,IBM,8748654,D,0,0,,Q
34684961,IBM,13113000,S,100,1812300,,Q
34684961,IBM,13094885,D,0,0,,Q
34684961,IBM,13113003,S,27,1812300,,Q
34685100,IBM,13081050,D,0,0,,Q
34685604,IBM,12982429,D,0,0,,Q
34685605,IBM,13119980,B,100,1810900,,Q
34685605,IBM,13113003,D,0,0,,Q
34685605,IBM,13119984,S,135,1812600,,Q
34685605,IBM,13119984,D,0,0,,Q
34685605,IBM,13119986,S,27,1812400,,Q
34685605,IBM,13119986,D,0,0,,Q
34685605,IBM,13119988,S,135,1812700,,Q
34685605,IBM,13119988,D,0,0,,Q
34685605,IBM,13119990,S,27,1812500,,Q
34685605,IBM,13119990,D,0,0,,Q
34685605,IBM,13119991,S,135,1812700,,Q
34685605,IBM,13119991,D,0,0,,Q
34685605,IBM,13119992,S,27,1812500,,Q
34685605,IBM,13119992,D,0,0,,Q
34685605,IBM,13119993,S,135,1812700,,Q
34685605,IBM,13119993,D,0,0,,Q
34685605,IBM,13119994,S,27,1812500,,Q
34685605,IBM,13119994,D,0,0,,Q
34685605,IBM,13119997,S,135,1812700,,Q
34685605,IBM,13119997,D,0,0,,Q
34685606,IBM,13119999,S,27,1812500,,Q
34685606,IBM,13119999,D,0,0,,Q
34685606,IBM,13120001,S,135,1812700,,Q
34685606,IBM,13120001,D,0,0,,Q
34685606,IBM,13120004,S,27,1812500,,Q
34685606,IBM,13120004,D,0,0,,Q
34685606,IBM,13120005,S,135,1812700,,Q
34685606,IBM,13120005,D,0,0,,Q
34685606,IBM,13120006,S,27,1812500,,Q
34685606,IBM,13120006,D,0,0,,Q
34685606,IBM,13120007,S,135,1812700,,Q
34685606,IBM,13120007,D,0,0,,Q
34685606,IBM,13120008,S,27,1812500,,Q
34685606,IBM,13120008,D,0,0,,Q
34685606,IBM,13120009,S,135,1812700,,Q
34685606,IBM,13120009,D,0,0,,Q
34685606,IBM,13120010,S,27,1812500,,Q
34685606,IBM,13120010,D,0,0,,Q
34685606,IBM,13120011,S,135,1812700,,Q
34685606,IBM,13120011,D,0,0,,Q
34685606,IBM,13120012,S,27,1812500,,Q
34685606,IBM,13120012,D,0,0,,Q
34685606,IBM,13120013,S,135,1812700,,Q
34685607,IBM,13120013,D,0,0,,Q
34685607,IBM,13120014,S,27,1812500,,Q
34685607,IBM,13120014,D,0,0,,Q
34685607,IBM,13120015,S,135,1812700,,Q
34685607,IBM,13120015,D,0,0,,Q
34685607,IBM,13120021,S,27,1812500,,Q
34685607,IBM,13120021,D,0,0,,Q
34685607,IBM,13120022,S,135,1812700,,Q
34685607,IBM,13120022,D,0,0,,Q
34685607,IBM,13120023,S,27,1812500,,Q
34685607,IBM,13120023,D,0,0,,Q
34685607,IBM,13120024,S,135,1812700,,Q
34685607,IBM,13120024,D,0,0,,Q
34685607,IBM,13120025,S,27,1812500,,Q
34685607,IBM,13120025,D,0,0,,Q
34685607,IBM,13120026,S,135,1812700,,Q
34685607,IBM,13120026,D,0,0,,Q
34685607,IBM,13120028,S,27,1812500,,Q
34685607,IBM,13120028,D,0,0,,Q
34685607,IBM,13120029,S,135,1812700,,Q
34685607,IBM,13120029,D,0,0,,Q
34685607,IBM,13120031,S,27,1812500,,Q
34685607,IBM,13120031,D,0,0,,Q
34685608,IBM,13120032,S,135,1812700,,Q
34685608,IBM,13120032,D,0,0,,Q
34685608,IBM,13120034,S,27,1812500,,Q
34685608,IBM,13120034,D,0,0,,Q
34685608,IBM,13120035,S,135,1812700,,Q
34685608,IBM,13120035,D,0,0,,Q
34685608,IBM,13120036,S,27,1812500,,Q
34685608,IBM,13120036,D,0,0,,Q
34685608,IBM,13120037,S,135,1812700,,Q
34685608,IBM,13120037,D,0,0,,Q
34685608,IBM,13120038,S,27,1812500,,Q
34685608,IBM,13120038,D,0,0,,Q
34685608,IBM,13120039,S,135,1812700,,Q
34685608,IBM,13120039,D,0,0,,Q
34685608,IBM,13120041,S,27,1812500,,Q
34685608,IBM,13120041,D,0,0,,Q
34685608,IBM,13120042,S,135,1812700,,Q
34685608,IBM,13120042,D,0,0,,Q
34685608,IBM,13120043,S,27,1812500,,Q
34685608,IBM,13120043,D,0,0,,Q
34685608,IBM,13120045,S,135,1812700,,Q
34685608,IBM,13120045,D,0,0,,Q
34685609,IBM,13120047,S,27,1812500,,Q
34685609,IBM,13120047,D,0,0,,Q
34685609,IBM,13120049,S,135,1812700,,Q
34685609,IBM,13120049,D,0,0,,Q
34685609,IBM,13120051,S,27,1812500,,Q
34685609,IBM,13120051,D,0,0,,Q
34685609,IBM,13120052,S,135,1812700,,Q
34685609,IBM,13120052,D,0,0,,Q
34685609,IBM,13120053,S,27,1812500,,Q
34685609,IBM,13120053,D,0,0,,Q
34685609,IBM,13120054,S,135,1812700,,Q
34685609,IBM,13120054,D,0,0,,Q
34685629,IBM,13120247,S,100,1811800,,Q
34685630,IBM,13120281,S,100,1812900,,Q
34685696,IBM,13120891,B,200,1811200,,Q
34685699,IBM,13120247,F,0,0,,Q
34685699,IBM,13120924,B,100,1811800,,Q
34685699,IBM,13120928,B,100,1811500,,Q
34685725,IBM,13074172,D,0,0,,Q
34685781,IBM,13120928,D,0,0,,Q
34685791,IBM,13120924,D,0,0,,Q
34685813,IBM,13121687,B,100,1808100,,Q
34686134,IBM,13120281,D,0,0,,Q
34686193,IBM,13120891,D,0,0,,Q
34686734,IBM,13121687,D,0,0,,Q
34686904,IBM,13138076,S,100,1812100,,Q
34687006,IBM,12987418,D,0,0,,Q
34687006,IBM,13139494,B,100,1811000,,Q
34687134,IBM,13141552,S,100,1813300,,Q
34687406,IBM,13010311,D,0,0,,Q
34687606,IBM,13148117,B,100,1811200,,Q
34687607,IBM,13148126,B,300,1811100,,Q
34687853,IBM,13151188,B,100,1807500,,Q
34687988,IBM,13152588,S,100,1814400,,Q
34688173,IBM,13141552,D,0,0,,Q
34688692,IBM,13019285,D,0,0,,Q
34689793,IBM,13151188,D,0,0,,Q
34690139,IBM,13148117,D,0,0,,Q
34690140,IBM,13148126,D,0,0,,Q
34690348,IBM,13189128,S,100,1813600,,Q
34690456,IBM,13193688,B,100,1811300,,Q
34690474,IBM,13193933,S,100,1811500,,Q
34690494,IBM,13194239,B,100,1807000,,Q
34690628,IBM,13119980,D,0,0,,Q
34690628,IBM,13195810,B,100,1811200,,Q
34690631,IBM,13193933,F,0,0,,Q
34690633,IBM,13195843,B,100,1811400,,Q
34690731,IBM,13195843,D,0,0,,Q
34690994,IBM,13201028,B,100,1808000,,Q
34690995,IBM,13189128,D,0,0,,Q
34691024,IBM,13152588,D,0,0,,Q
34691551,IBM,13201028,D,0,0,,Q
34691595,IBM,0,T,1,1812000,,Q
34691595,IBM,13138076,F,0,0,,Q
34691595,IBM,13113000,E,99,0,,Q
34691595,IBM,13212717,B,100,1811600,,Q
34691599,IBM,13113000,F,0,0,,Q
34691599,IBM,13212759,B,100,1812200,,Q
34691600,IBM,13212759,F,0,0,,Q
34691600,IBM,13212717,D,0,0,,Q
34691601,IBM,13212805,B,100,1807900,,Q
34691601,IBM,13212811,B,100,1811700,,Q
34691604,IBM,0,T,3,1812500,,Q
34691605,IBM,13212846,B,500,1812500,,Q
34691613,IBM,13212811,D,0,0,,Q
34691663,IBM,0,T,86,1813200,,Q
34691748,IBM,13214585,B,100,1812600,,Q
34691913,IBM,13216882,B,100,1809600,,Q
34691913,IBM,9102998,D,0,0,,Q
34692515,IBM,13223802,S,100,1813500,,Q
34692853,IBM,13216882,D,0,0,,Q
34692854,IBM,13193688,D,0,0,,Q
34692941,IBM,13227967,S,100,1813000,,Q
34692942,IBM,13214585,D,0,0,,Q
34692956,IBM,13228289,B,100,1812400,,Q
34693015,IBM,13228797,B,100,1808700,,Q
34693033,IBM,13228975,S,100,1815500,,Q
34693105,IBM,13229604,B,100,1809600,,Q
34693408,IBM,13233058,B,100,1811500,,Q
34693515,IBM,12849294,D,0,0,,Q
34693831,IBM,13237150,S,100,1817100,,Q
34693831,IBM,13212846,E,100,0,,Q
34693832,IBM,13212846,F,0,0,,Q
34693832,IBM,13237163,S,200,1812600,,Q
34693832,IBM,13237166,S,200,1812700,,Q
34693832,IBM,13237171,B,296,1812500,,Q
34693832,IBM,13237171,E,100,0,,Q
34693832,IBM,13237171,F,0,0,,Q
34693833,IBM,13228289,F,0,0,,Q
34693833,IBM,13229604,D,0,0,,Q
34693984,IBM,13237163,D,0,0,,Q
34693984,IBM,13237166,D,0,0,,Q
34694030,IBM,13239208,B,100,1811000,,Q
34694337,IBM,13228797,D,0,0,,Q
34694337,IBM,13242658,S,100,1814700,,Q
34695204,IBM,13255037,S,100,1812000,,Q
34695204,IBM,13255037,F,0,0,,Q
34695206,IBM,13255076,S,100,1813300,,Q
34695706,IBM,13255076,D,0,0,,Q
34696334,IBM,13269447,B,100,1811900,,Q
34696522,IBM,13271587,S,100,1812400,,Q
34696524,IBM,13271607,S,100,1813900,,Q
34697182,IBM,0,T,29,1812000,,Q
34697182,IBM,0,T,71,1812000,,Q
34697694,IBM,13271607,D,0,0,,Q
34698005,IBM,13271587,F,0,0,,Q
34698009,IBM,13287449,B,800,1812200,,Q
34698155,IBM,13288988,B,100,1809600,,Q
34698328,IBM,13287449,E,200,0,,Q
34698329,IBM,13287449,E,200,0,,Q
34698341,IBM,13290611,B,100,1811700,,Q
34698453,IBM,13291363,S,100,1813900,,Q
34698501,IBM,13287449,E,100,0,,Q
34698501,IBM,13287449,E,187,0,,Q
34698501,IBM,13287449,F,0,0,,Q
34698501,IBM,0,T,100,1812200,,Q
34698501,IBM,13291800,S,100,1812300,,Q
34698501,IBM,13291802,S,100,1812400,,Q
34698501,IBM,13291807,B,800,1812200,,Q
